288730.855481915,288740.775561915,288750.695641915,288760.615721915,288770.535801915,288780.455881916,288790.375961916,288800.296041916,288810.216121916,288820.136201916,
288830.056281916,288839.976361916,288849.896441916,288859.816521916,288869.736601917,288879.656681917,288889.576761917,288899.496841917,288909.416921917,288919.337001917,
288929.257081917,288939.177161917,288949.097241918,288959.017321918,288968.937401918,288978.857481918,288988.777561918,288998.697641918,289008.617721918,289018.537801918,
289028.457881918,289038.377961918,289048.298041919,289058.218121919,289068.138201919,289078.058281919,289087.978361919,289097.898441919,289107.818521919,289117.738601919,
289127.65868192,289137.57876192,289147.49884192,289157.41892192,289167.33900192,289177.25908192,289187.17916192,289197.09924192,289207.01932192,289216.939401921,
289226.859481921,289236.779561921,289246.699641921,289256.619721921,289266.539801921,289276.459881921,289286.379961921,289296.300041921,289306.220121922,289316.140201922,
289326.060281922,289335.980361922,289345.900441922,289355.820521922,289365.740601922,289375.660681922,289385.580761922,289395.500841923,289405.420921923,289415.341001923,
289425.261081923,289435.181161923,289445.101241923,289455.021321923,289464.941401923,289474.861481923,289484.781561924,289494.701641924,289504.621721924,289514.541801924,
289524.461881924,289534.381961924,289544.302041924,289554.222121924,289564.142201924,289574.062281925,289583.982361925,289593.902441925,289603.822521925,289613.742601925,
289623.662681925,289633.582761925,289643.502841925,289653.422921925,289663.343001926,289673.263081926,289683.183161926,289693.103241926,289703.023321926,289712.943401926,
289722.863481926,289732.783561926,289742.703641927,289752.623721927,289762.543801927,289772.463881927,289782.383961927,289792.304041927,289802.224121927,289812.144201927,
289822.064281927,289831.984361927,289841.904441928,289851.824521928,289861.744601928,289871.664681928,289881.584761928,289891.504841928,289901.424921928,289911.345001928,
289921.265081929,289931.185161929,289941.105241929,289951.025321929,289960.945401929,289970.865481929,289980.785561929,289990.705641929,290000.625721929,290010.54580193,
290020.46588193,290030.38596193,290040.30604193,290050.22612193,290060.14620193,290070.06628193,290079.98636193,290089.90644193,290099.826521931,290109.746601931,
290119.666681931,290129.586761931,290139.506841931,290149.426921931,290159.347001931,290169.267081931,290179.187161931,290189.107241932,290199.027321932,290208.947401932,
290218.867481932,290228.787561932,290238.707641932,290248.627721932,290258.547801932,290268.467881933,290278.387961933,290288.308041933,290298.228121933,290308.148201933,
