1174404.12269547,1174425.56277547,1174447.00285547,1174468.44293547,1174489.88301547,1174511.32309547,1174532.76317547,1174554.20325547,1174575.64333547,1174597.08341547,
1174618.52349547,1174639.96357547,1174661.40365547,1174682.84373547,1174704.28381547,1174725.72389547,1174747.16397547,1174768.60405547,1174790.04413547,1174811.48421547,
1174832.92429547,1174854.36437547,1174875.80445547,1174897.24453547,1174918.68461548,1174940.12469548,1174961.56477548,1174983.00485548,1175004.44493548,1175025.88501548,
1175047.32509548,1175068.76517548,1175090.20525548,1175111.64533548,1175133.08541548,1175154.52549548,1175175.96557548,1175197.40565548,1175218.84573548,1175240.28581548,
1175261.72589548,1175283.16597548,1175304.60605548,1175326.04613548,1175347.48621548,1175368.92629548,1175390.36637548,1175411.80645548,1175433.24653548,1175454.68661548,
1175476.12669548,1175497.56677548,1175519.00685549,1175540.44693549,1175561.88701549,1175583.32709549,1175604.76717549,1175626.20725549,1175647.64733549,1175669.08741549,
1175690.52749549,1175711.96757549,1175733.40765549,1175754.84773549,1175776.28781549,1175797.72789549,1175819.16797549,1175840.60805549,1175862.04813549,1175883.48821549,
1175904.92829549,1175926.36837549,1175947.80845549,1175969.24853549,1175990.68861549,1176012.12869549,1176033.56877549,1176055.00885549,1176076.44893549,1176097.8890155,
1176119.3290955,1176140.7691755,1176162.2092555,1176183.6493355,1176205.0894155,1176226.5294955,1176247.9695755,1176269.4096555,1176290.8497355,1176312.2898155,
1176333.7298955,1176355.1699755,1176376.6100555,1176398.0501355,1176419.4902155,1176440.9302955,1176462.3703755,1176483.8104555,1176505.2505355,1176526.6906155,
1176548.1306955,1176569.5707755,1176591.0108555,1176612.4509355,1176633.8910155,1176655.3310955,1176676.7711755,1176698.21125551,1176719.65133551,1176741.09141551,
1176762.53149551,1176783.97157551,1176805.41165551,1176826.85173551,1176848.29181551,1176869.73189551,1176891.17197551,1176912.61205551,1176934.05213551,1176955.49221551,
1176976.93229551,1176998.37237551,1177019.81245551,1177041.25253551,1177062.69261551,1177084.13269551,1177105.57277551,1177127.01285551,1177148.45293551,1177169.89301551,
1177191.33309551,1177212.77317551,1177234.21325551,1177255.65333551,1177277.09341552,1177298.53349552,1177319.97357552,1177341.41365552,1177362.85373552,1177384.29381552,
1177405.73389552,1177427.17397552,1177448.61405552,1177470.05413552,1177491.49421552,1177512.93429552,1177534.37437552,1177555.81445552,1177577.25453552,1177598.69461552,
1177620.13469552,1177641.57477552,1177663.01485552,1177684.45493552,1177705.89501552,1177727.33509552,1177748.77517552,1177770.21525552,1177791.65533552,1177813.09541552,
