3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,
3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,
3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,
3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,
3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,3.56099906028012,
3.56099906028012,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,
3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,
3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,
3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,
3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,
3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,
3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,
3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,3.39737877311711,
3.39737877311711,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,
3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,
3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,3.75618380014324,
