1841189.55630713,1841216.75638713,1841243.95646713,1841271.15654713,1841298.35662713,1841325.55670713,1841352.75678713,1841379.95686713,1841407.15694713,1841434.35702713,
1841461.55710714,1841488.75718714,1841515.95726714,1841543.15734714,1841570.35742714,1841597.55750714,1841624.75758714,1841651.95766714,1841679.15774714,1841706.35782714,
1841733.55790714,1841760.75798714,1841787.95806714,1841815.15814714,1841842.35822714,1841869.55830714,1841896.75838714,1841923.95846714,1841951.15854714,1841978.35862714,
1842005.55870715,1842032.75878715,1842059.95886715,1842087.15894715,1842114.35902715,1842141.55910715,1842168.75918715,1842195.95926715,1842223.15934715,1842250.35942715,
1842277.55950715,1842304.75958715,1842331.95966715,1842359.15974715,1842386.35982715,1842413.55990715,1842440.75998715,1842467.96006715,1842495.16014715,1842522.36022715,
1842549.56030715,1842576.76038716,1842603.96046716,1842631.16054716,1842658.36062716,1842685.56070716,1842712.76078716,1842739.96086716,1842767.16094716,1842794.36102716,
1842821.56110716,1842848.76118716,1842875.96126716,1842903.16134716,1842930.36142716,1842957.56150716,1842984.76158716,1843011.96166716,1843039.16174716,1843066.36182716,
1843093.56190716,1843120.76198716,1843147.96206717,1843175.16214717,1843202.36222717,1843229.56230717,1843256.76238717,1843283.96246717,1843311.16254717,1843338.36262717,
1843365.56270717,1843392.76278717,1843419.96286717,1843447.16294717,1843474.36302717,1843501.56310717,1843528.76318717,1843555.96326717,1843583.16334717,1843610.36342717,
1843637.56350717,1843664.76358717,1843691.96366718,1843719.16374718,1843746.36382718,1843773.56390718,1843800.76398718,1843827.96406718,1843855.16414718,1843882.36422718,
1843909.56430718,1843936.76438718,1843963.96446718,1843991.16454718,1844018.36462718,1844045.56470718,1844072.76478718,1844099.96486718,1844127.16494718,1844154.36502718,
1844181.56510718,1844208.76518718,1844235.96526719,1844263.16534719,1844290.36542719,1844317.56550719,1844344.76558719,1844371.96566719,1844399.16574719,1844426.36582719,
1844453.56590719,1844480.76598719,1844507.96606719,1844535.16614719,1844562.36622719,1844589.56630719,1844616.76638719,1844643.96646719,1844671.16654719,1844698.36662719,
1844725.56670719,1844752.76678719,1844779.96686719,1844807.1669472,1844834.3670272,1844861.5671072,1844888.7671872,1844915.9672672,1844943.1673472,1844970.3674272,
1844997.5675072,1845024.7675872,1845051.9676672,1845079.1677472,1845106.3678272,1845133.5679072,1845160.7679872,1845187.9680672,1845215.1681472,1845242.3682272,
1845269.5683072,1845296.7683872,1845323.9684672,1845351.16854721,1845378.36862721,1845405.56870721,1845432.76878721,1845459.96886721,1845487.16894721,1845514.36902721,
