160624.538680564,160631.578760564,160638.618840564,160645.658920564,160652.699000564,160659.739080564,160666.779160564,160673.819240564,160680.859320564,160687.899400564,
160694.939480564,160701.979560565,160709.019640565,160716.059720565,160723.099800565,160730.139880565,160737.179960565,160744.220040565,160751.260120565,160758.300200565,
160765.340280565,160772.380360565,160779.420440565,160786.460520565,160793.500600565,160800.540680565,160807.580760565,160814.620840565,160821.660920565,160828.701000565,
160835.741080565,160842.781160566,160849.821240566,160856.861320566,160863.901400566,160870.941480566,160877.981560566,160885.021640566,160892.061720566,160899.101800566,
160906.141880566,160913.181960566,160920.222040566,160927.262120566,160934.302200566,160941.342280566,160948.382360566,160955.422440566,160962.462520566,160969.502600566,
160976.542680566,160983.582760567,160990.622840567,160997.662920567,161004.703000567,161011.743080567,161018.783160567,161025.823240567,161032.863320567,161039.903400567,
161046.943480567,161053.983560567,161061.023640567,161068.063720567,161075.103800567,161082.143880567,161089.183960567,161096.224040567,161103.264120567,161110.304200567,
161117.344280567,161124.384360568,161131.424440568,161138.464520568,161145.504600568,161152.544680568,161159.584760568,161166.624840568,161173.664920568,161180.705000568,
161187.745080568,161194.785160568,161201.825240568,161208.865320568,161215.905400568,161222.945480568,161229.985560568,161237.025640568,161244.065720568,161251.105800568,
161258.145880568,161265.185960569,161272.226040569,161279.266120569,161286.306200569,161293.346280569,161300.386360569,161307.426440569,161314.466520569,161321.506600569,
161328.546680569,161335.586760569,161342.626840569,161349.666920569,161356.707000569,161363.747080569,161370.787160569,161377.827240569,161384.867320569,161391.907400569,
161398.947480569,161405.98756057,161413.02764057,161420.06772057,161427.10780057,161434.14788057,161441.18796057,161448.22804057,161455.26812057,161462.30820057,
161469.34828057,161476.38836057,161483.42844057,161490.46852057,161497.50860057,161504.54868057,161511.58876057,161518.62884057,161525.66892057,161532.70900057,
161539.74908057,161546.789160571,161553.829240571,161560.869320571,161567.909400571,161574.949480571,161581.989560571,161589.029640571,161596.069720571,161603.109800571,
161610.149880571,161617.189960571,161624.230040571,161631.270120571,161638.310200571,161645.350280571,161652.390360571,161659.430440571,161666.470520571,161673.510600571,
161680.550680571,161687.590760572,161694.630840572,161701.670920572,161708.711000572,161715.751080572,161722.791160572,161729.831240572,161736.871320572,161743.911400572,
