1489134.43950089,1489158.75958089,1489183.07966089,1489207.39974089,1489231.71982089,1489256.03990089,1489280.35998089,1489304.68006089,1489329.00014089,1489353.32022089,
1489377.6403009,1489401.9603809,1489426.2804609,1489450.6005409,1489474.9206209,1489499.2407009,1489523.5607809,1489547.8808609,1489572.2009409,1489596.5210209,
1489620.8411009,1489645.1611809,1489669.4812609,1489693.8013409,1489718.1214209,1489742.4415009,1489766.7615809,1489791.0816609,1489815.4017409,1489839.7218209,
1489864.0419009,1489888.3619809,1489912.6820609,1489937.00214091,1489961.32222091,1489985.64230091,1490009.96238091,1490034.28246091,1490058.60254091,1490082.92262091,
1490107.24270091,1490131.56278091,1490155.88286091,1490180.20294091,1490204.52302091,1490228.84310091,1490253.16318091,1490277.48326091,1490301.80334091,1490326.12342091,
1490350.44350091,1490374.76358091,1490399.08366091,1490423.40374091,1490447.72382091,1490472.04390091,1490496.36398091,1490520.68406092,1490545.00414092,1490569.32422092,
1490593.64430092,1490617.96438092,1490642.28446092,1490666.60454092,1490690.92462092,1490715.24470092,1490739.56478092,1490763.88486092,1490788.20494092,1490812.52502092,
1490836.84510092,1490861.16518092,1490885.48526092,1490909.80534092,1490934.12542092,1490958.44550092,1490982.76558092,1491007.08566092,1491031.40574092,1491055.72582092,
1491080.04590093,1491104.36598093,1491128.68606093,1491153.00614093,1491177.32622093,1491201.64630093,1491225.96638093,1491250.28646093,1491274.60654093,1491298.92662093,
1491323.24670093,1491347.56678093,1491371.88686093,1491396.20694093,1491420.52702093,1491444.84710093,1491469.16718093,1491493.48726093,1491517.80734093,1491542.12742093,
1491566.44750093,1491590.76758093,1491615.08766093,1491639.40774093,1491663.72782094,1491688.04790094,1491712.36798094,1491736.68806094,1491761.00814094,1491785.32822094,
1491809.64830094,1491833.96838094,1491858.28846094,1491882.60854094,1491906.92862094,1491931.24870094,1491955.56878094,1491979.88886094,1492004.20894094,1492028.52902094,
1492052.84910094,1492077.16918094,1492101.48926094,1492125.80934094,1492150.12942094,1492174.44950094,1492198.76958094,1492223.08966095,1492247.40974095,1492271.72982095,
1492296.04990095,1492320.36998095,1492344.69006095,1492369.01014095,1492393.33022095,1492417.65030095,1492441.97038095,1492466.29046095,1492490.61054095,1492514.93062095,
1492539.25070095,1492563.57078095,1492587.89086095,1492612.21094095,1492636.53102095,1492660.85110095,1492685.17118095,1492709.49126095,1492733.81134095,1492758.13142095,
1492782.45150096,1492806.77158096,1492831.09166096,1492855.41174096,1492879.73182096,1492904.05190096,1492928.37198096,1492952.69206096,1492977.01214096,1493001.33222096,
