454161.972284081,454174.772364081,454187.572444081,454200.372524081,454213.172604081,454225.972684082,454238.772764082,454251.572844082,454264.372924082,454277.173004082,
454289.973084082,454302.773164083,454315.573244083,454328.373324083,454341.173404083,454353.973484083,454366.773564084,454379.573644084,454392.373724084,454405.173804084,
454417.973884084,454430.773964084,454443.574044085,454456.374124085,454469.174204085,454481.974284085,454494.774364085,454507.574444086,454520.374524086,454533.174604086,
454545.974684086,454558.774764086,454571.574844086,454584.374924087,454597.175004087,454609.975084087,454622.775164087,454635.575244087,454648.375324087,454661.175404088,
454673.975484088,454686.775564088,454699.575644088,454712.375724088,454725.175804088,454737.975884089,454750.775964089,454763.576044089,454776.376124089,454789.176204089,
454801.97628409,454814.77636409,454827.57644409,454840.37652409,454853.17660409,454865.97668409,454878.776764091,454891.576844091,454904.376924091,454917.177004091,
454929.977084091,454942.777164091,454955.577244092,454968.377324092,454981.177404092,454993.977484092,455006.777564092,455019.577644093,455032.377724093,455045.177804093,
455057.977884093,455070.777964093,455083.578044093,455096.378124094,455109.178204094,455121.978284094,455134.778364094,455147.578444094,455160.378524094,455173.178604095,
455185.978684095,455198.778764095,455211.578844095,455224.378924095,455237.179004095,455249.979084096,455262.779164096,455275.579244096,455288.379324096,455301.179404096,
455313.979484097,455326.779564097,455339.579644097,455352.379724097,455365.179804097,455377.979884097,455390.779964098,455403.580044098,455416.380124098,455429.180204098,
455441.980284098,455454.780364098,455467.580444099,455480.380524099,455493.180604099,455505.980684099,455518.780764099,455531.5808441,455544.3809241,455557.1810041,
455569.9810841,455582.7811641,455595.5812441,455608.381324101,455621.181404101,455633.981484101,455646.781564101,455659.581644101,455672.381724101,455685.181804102,
455697.981884102,455710.781964102,455723.582044102,455736.382124102,455749.182204103,455761.982284103,455774.782364103,455787.582444103,455800.382524103,455813.182604103,
455825.982684104,455838.782764104,455851.582844104,455864.382924104,455877.183004104,455889.983084104,455902.783164105,455915.583244105,455928.383324105,455941.183404105,
455953.983484105,455966.783564106,455979.583644106,455992.383724106,456005.183804106,456017.983884106,456030.783964106,456043.584044107,456056.384124107,456069.184204107,
456081.984284107,456094.784364107,456107.584444107,456120.384524108,456133.184604108,456145.984684108,456158.784764108,456171.584844108,456184.384924109,456197.185004109,
