-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,
-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.8818508983056,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,
-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,
-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,
-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,
-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,
-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.52304587127948,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,
-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,
-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,
-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,
-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,
-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.68666615844248,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,
-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,
-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,
-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,
-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,-2.32786113141635,
