1482908.49902078,1482932.81910078,1482957.13918078,1482981.45926078,1483005.77934078,1483030.09942078,1483054.41950078,1483078.73958078,1483103.05966078,1483127.37974078,1483151.69982078,1483176.01990078,1483200.33998078,1483224.66006078,1483248.98014078,1483273.30022078,
1483297.62030078,1483321.94038079,1483346.26046079,1483370.58054079,1483394.90062079,1483419.22070079,1483443.54078079,1483467.86086079,1483492.18094079,1483516.50102079,1483540.82110079,1483565.14118079,1483589.46126079,1483613.78134079,1483638.10142079,1483662.42150079,
1483686.74158079,1483711.06166079,1483735.38174079,1483759.70182079,1483784.02190079,1483808.34198079,1483832.66206079,1483856.98214079,1483881.3022208,1483905.6223008,1483929.9423808,1483954.2624608,1483978.5825408,1484002.9026208,1484027.2227008,1484051.5427808,
1484075.8628608,1484100.1829408,1484124.5030208,1484148.8231008,1484173.1431808,1484197.4632608,1484221.7833408,1484246.1034208,1484270.4235008,1484294.7435808,1484319.0636608,1484343.3837408,1484367.7038208,1484392.0239008,1484416.34398081,1484440.66406081,
1484464.98414081,1484489.30422081,1484513.62430081,1484537.94438081,1484562.26446081,1484586.58454081,1484610.90462081,1484635.22470081,1484659.54478081,1484683.86486081,1484708.18494081,1484732.50502081,1484756.82510081,1484781.14518081,1484805.46526081,1484829.78534081,
1484854.10542081,1484878.42550081,1484902.74558081,1484927.06566081,1484951.38574081,1484975.70582082,1485000.02590082,1485024.34598082,1485048.66606082,1485072.98614082,1485097.30622082,1485121.62630082,1485145.94638082,1485170.26646082,1485194.58654082,1485218.90662082,
1485243.22670082,1485267.54678082,1485291.86686082,1485316.18694082,1485340.50702082,1485364.82710082,1485389.14718082,1485413.46726082,1485437.78734082,1485462.10742082,1485486.42750082,1485510.74758082,1485535.06766083,1485559.38774083,1485583.70782083,1485608.02790083,
1485632.34798083,1485656.66806083,1485680.98814083,1485705.30822083,1485729.62830083,1485753.94838083,1485778.26846083,1485802.58854083,1485826.90862083,1485851.22870083,1485875.54878083,1485899.86886083,1485924.18894083,1485948.50902083,1485972.82910083,1485997.14918083,
1486021.46926083,1486045.78934083,1486070.10942084,1486094.42950084,1486118.74958084,1486143.06966084,1486167.38974084,1486191.70982084,1486216.02990084,1486240.34998084,1486264.67006084,1486288.99014084,1486313.31022084,1486337.63030084,1486361.95038084,1486386.27046084,
1486410.59054084,1486434.91062084,1486459.23070084,1486483.55078084,1486507.87086084,1486532.19094084,1486556.51102084,1486580.83110084,1486605.15118084,1486629.47126085,1486653.79134085,1486678.11142085,1486702.43150085,1486726.75158085,1486751.07166085,1486775.39174085,
1486799.71182085,1486824.03190085,1486848.35198085,1486872.67206085,1486896.99214085,1486921.31222085,1486945.63230085,1486969.95238085,1486994.27246085,1487018.59254085,1487042.91262085,1487067.23270085,1487091.55278085,1487115.87286085,1487140.19294085,1487164.51302085,
1487188.83310086,1487213.15318086,1487237.47326086,1487261.79334086,1487286.11342086,1487310.43350086,1487334.75358086,1487359.07366086,1487383.39374086,1487407.71382086,1487432.03390086,1487456.35398086,1487480.67406086,1487504.99414086,1487529.31422086,1487553.63430086,
1487577.95438086,1487602.27446086,1487626.59454086,1487650.91462086,1487675.23470086,1487699.55478087,1487723.87486087,1487748.19494087,1487772.51502087,1487796.83510087,1487821.15518087,1487845.47526087,1487869.79534087,1487894.11542087,1487918.43550087,1487942.75558087,
1487967.07566087,1487991.39574087,1488015.71582087,1488040.03590087,1488064.35598087,1488088.67606087,1488112.99614087,1488137.31622087,1488161.63630087,1488185.95638087,1488210.27646087,1488234.59654087,1488258.91662088,1488283.23670088,1488307.55678088,1488331.87686088,
1488356.19694088,1488380.51702088,1488404.83710088,1488429.15718088,1488453.47726088,1488477.79734088,1488502.11742088,1488526.43750088,1488550.75758088,1488575.07766088,1488599.39774088,1488623.71782088,1488648.03790088,1488672.35798088,1488696.67806088,1488720.99814088,
1488745.31822088,1488769.63830088,1488793.95838088,1488818.27846089,1488842.59854089,1488866.91862089,1488891.23870089,1488915.55878089,1488939.87886089,1488964.19894089,1488988.51902089,1489012.83910089,1489037.15918089,1489061.47926089,1489085.79934089,1489110.11942089,
