158822.278200547,158829.318280547,158836.358360547,158843.398440547,158850.438520547,158857.478600547,158864.518680547,158871.558760548,158878.598840548,158885.638920548,158892.679000548,158899.719080548,158906.759160548,158913.799240548,158920.839320548,158927.879400548,
158934.919480548,158941.959560548,158948.999640548,158956.039720548,158963.079800548,158970.119880548,158977.159960549,158984.200040549,158991.240120549,158998.280200549,159005.320280549,159012.360360549,159019.400440549,159026.440520549,159033.480600549,159040.520680549,
159047.560760549,159054.600840549,159061.640920549,159068.681000549,159075.721080549,159082.76116055,159089.80124055,159096.84132055,159103.88140055,159110.92148055,159117.96156055,159125.00164055,159132.04172055,159139.08180055,159146.12188055,159153.16196055,
159160.20204055,159167.24212055,159174.28220055,159181.32228055,159188.36236055,159195.402440551,159202.442520551,159209.482600551,159216.522680551,159223.562760551,159230.602840551,159237.642920551,159244.683000551,159251.723080551,159258.763160551,159265.803240551,
159272.843320551,159279.883400551,159286.923480551,159293.963560552,159301.003640552,159308.043720552,159315.083800552,159322.123880552,159329.163960552,159336.204040552,159343.244120552,159350.284200552,159357.324280552,159364.364360552,159371.404440552,159378.444520552,
159385.484600552,159392.524680552,159399.564760552,159406.604840553,159413.644920553,159420.685000553,159427.725080553,159434.765160553,159441.805240553,159448.845320553,159455.885400553,159462.925480553,159469.965560553,159477.005640553,159484.045720553,159491.085800553,
159498.125880553,159505.165960554,159512.206040554,159519.246120554,159526.286200554,159533.326280554,159540.366360554,159547.406440554,159554.446520554,159561.486600554,159568.526680554,159575.566760554,159582.606840554,159589.646920554,159596.687000554,159603.727080554,
159610.767160554,159617.807240555,159624.847320555,159631.887400555,159638.927480555,159645.967560555,159653.007640555,159660.047720555,159667.087800555,159674.127880555,159681.167960555,159688.208040555,159695.248120555,159702.288200555,159709.328280555,159716.368360555,
159723.408440556,159730.448520556,159737.488600556,159744.528680556,159751.568760556,159758.608840556,159765.648920556,159772.689000556,159779.729080556,159786.769160556,159793.809240556,159800.849320556,159807.889400556,159814.929480556,159821.969560556,159829.009640557,
159836.049720557,159843.089800557,159850.129880557,159857.169960557,159864.210040557,159871.250120557,159878.290200557,159885.330280557,159892.370360557,159899.410440557,159906.450520557,159913.490600557,159920.530680557,159927.570760557,159934.610840558,159941.650920558,
159948.691000558,159955.731080558,159962.771160558,159969.811240558,159976.851320558,159983.891400558,159990.931480558,159997.971560558,160005.011640558,160012.051720558,160019.091800558,160026.131880558,160033.171960558,160040.212040559,160047.252120559,160054.292200559,
160061.332280559,160068.372360559,160075.412440559,160082.452520559,160089.492600559,160096.532680559,160103.572760559,160110.612840559,160117.652920559,160124.693000559,160131.733080559,160138.773160559,160145.81324056,160152.85332056,160159.89340056,160166.93348056,
160173.97356056,160181.01364056,160188.05372056,160195.09380056,160202.13388056,160209.17396056,160216.21404056,160223.25412056,160230.29420056,160237.33428056,160244.37436056,160251.414440561,160258.454520561,160265.494600561,160272.534680561,160279.574760561,
160286.614840561,160293.654920561,160300.695000561,160307.735080561,160314.775160561,160321.815240561,160328.855320561,160335.895400561,160342.935480561,160349.975560561,160357.015640561,160364.055720562,160371.095800562,160378.135880562,160385.175960562,160392.216040562,
160399.256120562,160406.296200562,160413.336280562,160420.376360562,160427.416440562,160434.456520562,160441.496600562,160448.536680562,160455.576760562,160462.616840562,160469.656920563,160476.697000563,160483.737080563,160490.777160563,160497.817240563,160504.857320563,
160511.897400563,160518.937480563,160525.977560563,160533.017640563,160540.057720563,160547.097800563,160554.137880563,160561.177960563,160568.218040563,160575.258120564,160582.298200564,160589.338280564,160596.378360564,160603.418440564,160610.458520564,160617.498600564,
